categpry,vtype,priority,rank,project,origin commit,buggy commit,buggy path,buggy start,buggy end,fixer,fixer path,method,field,resolution,Kind,Name,File,AvgCyclomatic,AvgCyclomaticModified,AvgCyclomaticStrict,AvgEssential,AvgLine,AvgLineBlank,AvgLineCode,AvgLineComment,CountClassBase,CountClassCoupled,CountClassCoupledModified,CountClassDerived,CountDeclClass,CountDeclClassMethod,CountDeclClassVariable,CountDeclExecutableUnit,CountDeclFile,CountDeclFunction,CountDeclInstanceMethod,CountDeclInstanceVariable,CountDeclMethod,CountDeclMethodAll,CountDeclMethodDefault,CountDeclMethodPrivate,CountDeclMethodProtected,CountDeclMethodPublic,CountInput,CountLine,CountLineBlank,CountLineCode,CountLineCodeDecl,CountLineCodeExe,CountLineComment,CountOutput,CountPath,CountPathLog,CountSemicolon,CountStmt,CountStmtDecl,CountStmtExe,Cyclomatic,CyclomaticModified,CyclomaticStrict,Essential,Knots,MaxCyclomatic,MaxCyclomaticModified,MaxCyclomaticStrict,MaxEssential,MaxEssentialKnots,MaxInheritanceTree,MaxNesting,MinEssentialKnots,PercentLackOfCohesion,PercentLackOfCohesionModified,RatioCommentToCode,SumCyclomatic,SumCyclomaticModified,SumCyclomaticStrict,SumEssential
BAD_PRACTICE,EQ_COMPARETO_USE_OBJECT_EQUALS,2,16,commons-pool,a19fdf3adc2cc90eed11f9d14578e99eca8fc13a,e0a1b6bc30b046fc40f3c71f57f0ba0508dac3c7,src/java/org/apache/commons/pool/impl/GenericKeyedObjectPool.java,2174,2181,,,compareTo(Lorg/apache/commons/pool/impl/GenericKeyedObjectPool$ObjectTimestampPair;)I,NO_FIELD,unfixed,Public Method,org.apache.commons.pool.impl.GenericKeyedObjectPool.ObjectTimestampPair.compareTo(Object),java\org\apache\commons\pool\impl\GenericKeyedObjectPool.java,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.0,3.0,0.0,3.0,1.0,1.0,0.0,2.0,1.0,0.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,-1,-1,-1,-1,0.0,-1,0.0,0.0,-1,-1,0.0,1.0,1.0,1.0,1.0
PERFORMANCE,WMI_WRONG_MAP_ITERATOR,2,18,commons-pool,a6ace71ffb7d3aece837c29befadef409604ef39,e0a1b6bc30b046fc40f3c71f57f0ba0508dac3c7,src/java/org/apache/commons/pool/impl/GenericKeyedObjectPool.java,1392,1392,,,destroy(Ljava/util/Map;)V,NO_FIELD,unfixed,Public Method,"org.apache.commons.pool.BaseKeyedPoolableObjectFactory.destroyObject(Object,Object)",java\org\apache\commons\pool\BaseKeyedPoolableObjectFactory.java,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0,4.0,0.0,3.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,-1,-1,-1,-1,0.0,-1,0.0,0.0,-1,-1,0.33,1.0,1.0,1.0,1.0
BAD_PRACTICE,DE_MIGHT_IGNORE,3,19,commons-pool,094266f6a51a974ffb6dc264bcb6f7c13801fd96,e0a1b6bc30b046fc40f3c71f57f0ba0508dac3c7,src/java/org/apache/commons/pool/impl/GenericKeyedObjectPool.java,1560,1560,,,addObjectToPool(Ljava/lang/Object;Ljava/lang/Object;Z)V,NO_FIELD,unfixed,Private Method,"org.apache.commons.pool.impl.GenericKeyedObjectPool.addObjectToPool(Object,Object,boolean)",java\org\apache\commons\pool\impl\GenericKeyedObjectPool.java,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,12.0,54.0,4.0,42.0,5.0,30.0,9.0,14.0,120.0,2.0,16.0,27.0,4.0,23.0,10.0,10.0,12.0,1.0,5.0,-1,-1,-1,-1,0.0,-1,3.0,0.0,-1,-1,0.21,10.0,10.0,12.0,1.0
Multithreaded correctness,NN_NAKED_NOTIFY,2,14,commons-pool,6c3b943ffb930db1cc4017ba0d15a188b5a78ef0,e0a1b6bc30b046fc40f3c71f57f0ba0508dac3c7,src/java/org/apache/commons/pool/impl/GenericKeyedObjectPool.java,1233,1233,,,allocate()V,NO_FIELD,unfixed,Private Method,org.apache.commons.pool.impl.GenericKeyedObjectPool.allocate(),java\org\apache\commons\pool\impl\GenericKeyedObjectPool.java,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,21.0,73.0,5.0,48.0,4.0,36.0,20.0,17.0,37.0,2.0,25.0,35.0,4.0,31.0,9.0,9.0,13.0,7.0,8.0,-1,-1,-1,-1,8.0,-1,3.0,8.0,-1,-1,0.42,9.0,9.0,13.0,7.0
PERFORMANCE,WMI_WRONG_MAP_ITERATOR,2,18,commons-pool,a6ace71ffb7d3aece837c29befadef409604ef39,e0a1b6bc30b046fc40f3c71f57f0ba0508dac3c7,src/java/org/apache/commons/pool/impl/GenericKeyedObjectPool.java,1702,1702,,,setFactory(Lorg/apache/commons/pool/KeyedPoolableObjectFactory;)V,_poolMap,unfixed,Public Method,org.apache.commons.pool.BaseKeyedObjectPool.setFactory(KeyedPoolableObjectFactory),java\org\apache\commons\pool\BaseKeyedObjectPool.java,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0,8.0,0.0,3.0,1.0,1.0,5.0,0.0,1.0,0.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,-1,-1,-1,-1,0.0,-1,0.0,0.0,-1,-1,1.67,1.0,1.0,1.0,1.0
BAD_PRACTICE,DE_MIGHT_IGNORE,3,19,commons-pool,61de3790709556f2f9cc0b0e24d973b06978dbed,e0a1b6bc30b046fc40f3c71f57f0ba0508dac3c7,src/java/org/apache/commons/pool/impl/GenericKeyedObjectPool.java,1620,1620,,,addObject(Ljava/lang/Object;)V,NO_FIELD,unfixed,Public Method,org.apache.commons.pool.BaseKeyedObjectPool.addObject(Object),java\org\apache\commons\pool\BaseKeyedObjectPool.java,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0,8.0,0.0,3.0,1.0,1.0,5.0,0.0,1.0,0.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,-1,-1,-1,-1,0.0,-1,0.0,0.0,-1,-1,1.67,1.0,1.0,1.0,1.0
BAD_PRACTICE,DE_MIGHT_IGNORE,3,19,commons-pool,16a2ef563c9d87253a2347628f796776d0987851,e0a1b6bc30b046fc40f3c71f57f0ba0508dac3c7,src/java/org/apache/commons/pool/impl/GenericKeyedObjectPool.java,2195,2195,,,run()V,NO_FIELD,unfixed,Public Method,org.apache.commons.pool.PoolUtils.KeyedObjectPoolMinIdleTimerTask.run(),java\org\apache\commons\pool\PoolUtils.java,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3.0,18.0,2.0,15.0,2.0,10.0,1.0,3.0,6.0,1.0,5.0,9.0,2.0,7.0,4.0,4.0,4.0,1.0,1.0,-1,-1,-1,-1,0.0,-1,2.0,0.0,-1,-1,0.07,4.0,4.0,4.0,1.0
DODGY_CODE,RI_REDUNDANT_INTERFACES,3,20,commons-pool,a19fdf3adc2cc90eed11f9d14578e99eca8fc13a,e0a1b6bc30b046fc40f3c71f57f0ba0508dac3c7,src/java/org/apache/commons/pool/impl/GenericKeyedObjectPool.java,203,2552,,,NO_METHOD,NO_FIELD,unfixed,Public Class,org.apache.commons.pool.impl.GenericKeyedObjectPool,java\org\apache\commons\pool\impl\GenericKeyedObjectPool.java,2.0,2.0,2.0,1.0,19.0,0.0,10.0,8.0,2.0,6.0,6.0,0.0,-1,0.0,15.0,-1,-1,-1,57.0,19.0,57.0,71.0,1.0,4.0,1.0,51.0,-1,1693.0,137.0,678.0,171.0,448.0,885.0,-1,-1,-1,330.0,480.0,178.0,302.0,-1,-1,-1,-1,-1,22.0,20.0,28.0,11.0,-1,2.0,7.0,-1,91.0,72.0,1.31,148.0,142.0,163.0,71.0
BAD_PRACTICE,DE_MIGHT_IGNORE,3,19,commons-pool,a19fdf3adc2cc90eed11f9d14578e99eca8fc13a,e0a1b6bc30b046fc40f3c71f57f0ba0508dac3c7,src/java/org/apache/commons/pool/impl/GenericKeyedObjectPool.java,1652,1652,,,preparePool(Ljava/lang/Object;Z)V,NO_FIELD,unfixed,Public Method,"org.apache.commons.pool.impl.GenericKeyedObjectPool.preparePool(Object,boolean)",java\org\apache\commons\pool\impl\GenericKeyedObjectPool.java,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6.0,29.0,1.0,14.0,2.0,8.0,14.0,3.0,6.0,1.0,4.0,8.0,2.0,6.0,4.0,4.0,4.0,1.0,1.0,-1,-1,-1,-1,0.0,-1,2.0,0.0,-1,-1,1.0,4.0,4.0,4.0,1.0
PERFORMANCE,WMI_WRONG_MAP_ITERATOR,2,18,commons-pool,a6ace71ffb7d3aece837c29befadef409604ef39,e0a1b6bc30b046fc40f3c71f57f0ba0508dac3c7,src/java/org/apache/commons/pool/impl/GenericKeyedObjectPool.java,1286,1286,,,clear()V,_poolMap,unfixed,Public Method,org.apache.commons.pool.BaseKeyedObjectPool.clear(),java\org\apache\commons\pool\BaseKeyedObjectPool.java,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0,6.0,0.0,3.0,1.0,1.0,3.0,0.0,1.0,0.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,-1,-1,-1,-1,0.0,-1,0.0,0.0,-1,-1,1.0,1.0,1.0,1.0,1.0
BAD_PRACTICE,DE_MIGHT_IGNORE,3,19,commons-pool,094266f6a51a974ffb6dc264bcb6f7c13801fd96,e0a1b6bc30b046fc40f3c71f57f0ba0508dac3c7,src/java/org/apache/commons/pool/impl/GenericKeyedObjectPool.java,1476,1476,,,returnObject(Ljava/lang/Object;Ljava/lang/Object;)V,NO_FIELD,unfixed,Public Abstract Method,"org.apache.commons.pool.BaseKeyedObjectPool.returnObject(Object,Object)",java\org\apache\commons\pool\BaseKeyedObjectPool.java,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,-1,-1,-1,0.0,-1,0.0,0.0,-1,-1,0.0,0.0,0.0,0.0,0.0
Multithreaded correctness,NO_NOTIFY_NOT_NOTIFYALL,3,17,commons-pool,6c3b943ffb930db1cc4017ba0d15a188b5a78ef0,e0a1b6bc30b046fc40f3c71f57f0ba0508dac3c7,src/java/org/apache/commons/pool/impl/GenericKeyedObjectPool.java,1255,1255,,,allocate()V,NO_FIELD,unfixed,Private Method,org.apache.commons.pool.impl.GenericKeyedObjectPool.allocate(),java\org\apache\commons\pool\impl\GenericKeyedObjectPool.java,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,21.0,73.0,5.0,48.0,4.0,36.0,20.0,17.0,37.0,2.0,25.0,35.0,4.0,31.0,9.0,9.0,13.0,7.0,8.0,-1,-1,-1,-1,8.0,-1,3.0,8.0,-1,-1,0.42,9.0,9.0,13.0,7.0
PERFORMANCE,WMI_WRONG_MAP_ITERATOR,2,18,commons-pool,a6ace71ffb7d3aece837c29befadef409604ef39,e0a1b6bc30b046fc40f3c71f57f0ba0508dac3c7,src/java/org/apache/commons/pool/impl/GenericKeyedObjectPool.java,1313,1313,,,clearOldest()V,_poolMap,unfixed,Public Method,org.apache.commons.pool.impl.GenericKeyedObjectPool.clearOldest(),java\org\apache\commons\pool\impl\GenericKeyedObjectPool.java,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,4.0,59.0,5.0,39.0,14.0,30.0,15.0,19.0,15.0,1.0,27.0,32.0,15.0,17.0,6.0,6.0,7.0,1.0,1.0,-1,-1,-1,-1,0.0,-1,2.0,0.0,-1,-1,0.38,6.0,6.0,7.0,1.0
BAD_PRACTICE,DE_MIGHT_IGNORE,3,19,commons-pool,ba43038ef8e24f438d1f2b945c3d2ed295813f33,e0a1b6bc30b046fc40f3c71f57f0ba0508dac3c7,src/java/org/apache/commons/pool/impl/GenericObjectPool.java,1584,1584,,,addObject()V,NO_FIELD,unfixed,Public Method,org.apache.commons.pool.BaseKeyedObjectPool.addObject(Object),java\org\apache\commons\pool\BaseKeyedObjectPool.java,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0,8.0,0.0,3.0,1.0,1.0,5.0,0.0,1.0,0.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,-1,-1,-1,-1,0.0,-1,0.0,0.0,-1,-1,1.67,1.0,1.0,1.0,1.0
BAD_PRACTICE,DE_MIGHT_IGNORE,3,19,commons-pool,a19fdf3adc2cc90eed11f9d14578e99eca8fc13a,e0a1b6bc30b046fc40f3c71f57f0ba0508dac3c7,src/java/org/apache/commons/pool/impl/GenericObjectPool.java,1643,1643,,,run()V,NO_FIELD,unfixed,Public Method,org.apache.commons.pool.PoolUtils.KeyedObjectPoolMinIdleTimerTask.run(),java\org\apache\commons\pool\PoolUtils.java,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3.0,18.0,2.0,15.0,2.0,10.0,1.0,3.0,6.0,1.0,5.0,9.0,2.0,7.0,4.0,4.0,4.0,1.0,1.0,-1,-1,-1,-1,0.0,-1,2.0,0.0,-1,-1,0.07,4.0,4.0,4.0,1.0
Multithreaded correctness,NN_NAKED_NOTIFY,2,14,commons-pool,89f9a68b9cfc8d03e9e363ad1d0edb7636445ef9,e0a1b6bc30b046fc40f3c71f57f0ba0508dac3c7,src/java/org/apache/commons/pool/impl/GenericObjectPool.java,1186,1186,,,allocate()V,NO_FIELD,unfixed,Private Method,org.apache.commons.pool.impl.GenericObjectPool.allocate(),java\org\apache\commons\pool\impl\GenericObjectPool.java,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,17.0,30.0,0.0,28.0,3.0,20.0,2.0,9.0,13.0,1.0,16.0,21.0,3.0,18.0,7.0,7.0,10.0,7.0,11.0,-1,-1,-1,-1,9.0,-1,2.0,7.0,-1,-1,0.07,7.0,7.0,10.0,7.0
BAD_PRACTICE,DE_MIGHT_IGNORE,3,19,commons-pool,a19fdf3adc2cc90eed11f9d14578e99eca8fc13a,e0a1b6bc30b046fc40f3c71f57f0ba0508dac3c7,src/java/org/apache/commons/pool/impl/GenericObjectPool.java,1372,1372,,,addObjectToPool(Ljava/lang/Object;Z)V,NO_FIELD,unfixed,Private Method,"org.apache.commons.pool.impl.GenericObjectPool.addObjectToPool(Object,boolean)",java\org\apache\commons\pool\impl\GenericObjectPool.java,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,8.0,30.0,3.0,26.0,3.0,18.0,3.0,9.0,36.0,2.0,11.0,18.0,3.0,15.0,7.0,7.0,9.0,1.0,3.0,-1,-1,-1,-1,0.0,-1,2.0,0.0,-1,-1,0.12,7.0,7.0,9.0,1.0
BAD_PRACTICE,DE_MIGHT_IGNORE,3,19,commons-pool,a19fdf3adc2cc90eed11f9d14578e99eca8fc13a,e0a1b6bc30b046fc40f3c71f57f0ba0508dac3c7,src/java/org/apache/commons/pool/impl/GenericObjectPool.java,1307,1307,,,returnObject(Ljava/lang/Object;)V,NO_FIELD,unfixed,Public Abstract Method,"org.apache.commons.pool.BaseKeyedObjectPool.returnObject(Object,Object)",java\org\apache\commons\pool\BaseKeyedObjectPool.java,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,-1,-1,-1,0.0,-1,0.0,0.0,-1,-1,0.0,0.0,0.0,0.0,0.0
DODGY_CODE,RI_REDUNDANT_INTERFACES,3,20,commons-pool,a19fdf3adc2cc90eed11f9d14578e99eca8fc13a,e0a1b6bc30b046fc40f3c71f57f0ba0508dac3c7,src/java/org/apache/commons/pool/impl/GenericObjectPool.java,190,1957,,,NO_METHOD,NO_FIELD,unfixed,Public Class,org.apache.commons.pool.impl.GenericObjectPool,java\org\apache\commons\pool\impl\GenericObjectPool.java,2.0,1.0,2.0,1.0,15.0,0.0,8.0,7.0,2.0,4.0,4.0,0.0,-1,0.0,16.0,-1,-1,-1,52.0,17.0,52.0,63.0,1.0,4.0,1.0,46.0,-1,1380.0,105.0,486.0,122.0,315.0,798.0,-1,-1,-1,230.0,337.0,125.0,212.0,-1,-1,-1,-1,-1,18.0,16.0,21.0,11.0,-1,2.0,7.0,-1,92.0,70.0,1.64,109.0,103.0,119.0,62.0
Multithreaded correctness,NO_NOTIFY_NOT_NOTIFYALL,3,17,commons-pool,89f9a68b9cfc8d03e9e363ad1d0edb7636445ef9,e0a1b6bc30b046fc40f3c71f57f0ba0508dac3c7,src/java/org/apache/commons/pool/impl/GenericObjectPool.java,1200,1200,,,allocate()V,NO_FIELD,unfixed,Private Method,org.apache.commons.pool.impl.GenericObjectPool.allocate(),java\org\apache\commons\pool\impl\GenericObjectPool.java,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,17.0,30.0,0.0,28.0,3.0,20.0,2.0,9.0,13.0,1.0,16.0,21.0,3.0,18.0,7.0,7.0,10.0,7.0,11.0,-1,-1,-1,-1,9.0,-1,2.0,7.0,-1,-1,0.07,7.0,7.0,10.0,7.0
BAD_PRACTICE,DE_MIGHT_IGNORE,3,19,commons-pool,a6ace71ffb7d3aece837c29befadef409604ef39,e0a1b6bc30b046fc40f3c71f57f0ba0508dac3c7,src/java/org/apache/commons/pool/impl/GenericObjectPool.java,1503,1503,,,evict()V,NO_FIELD,unfixed,Public Method,org.apache.commons.pool.impl.GenericKeyedObjectPool.evict(),java\org\apache\commons\pool\impl\GenericKeyedObjectPool.java,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,16.0,160.0,9.0,119.0,7.0,84.0,35.0,22.0,362882.0,6.0,41.0,73.0,7.0,66.0,29.0,29.0,40.0,5.0,9.0,-1,-1,-1,-1,7.0,-1,6.0,3.0,-1,-1,0.29,29.0,29.0,40.0,5.0
BAD_PRACTICE,DE_MIGHT_IGNORE,3,19,commons-pool,a19fdf3adc2cc90eed11f9d14578e99eca8fc13a,e0a1b6bc30b046fc40f3c71f57f0ba0508dac3c7,src/java/org/apache/commons/pool/impl/SoftReferenceObjectPool.java,152,152,,,returnObject(Ljava/lang/Object;)V,NO_FIELD,unfixed,Public Abstract Method,"org.apache.commons.pool.BaseKeyedObjectPool.returnObject(Object,Object)",java\org\apache\commons\pool\BaseKeyedObjectPool.java,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,-1,-1,-1,0.0,-1,0.0,0.0,-1,-1,0.0,0.0,0.0,0.0,0.0
DODGY_CODE,RI_REDUNDANT_INTERFACES,3,20,commons-pool,a19fdf3adc2cc90eed11f9d14578e99eca8fc13a,e0a1b6bc30b046fc40f3c71f57f0ba0508dac3c7,src/java/org/apache/commons/pool/impl/SoftReferenceObjectPool.java,51,288,,,NO_METHOD,NO_FIELD,unfixed,Public Class,org.apache.commons.pool.impl.SoftReferenceObjectPool,java\org\apache\commons\pool\impl\SoftReferenceObjectPool.java,3.0,3.0,3.0,1.0,17.0,0.0,12.0,4.0,2.0,2.0,2.0,0.0,-1,0.0,0.0,-1,-1,-1,13.0,4.0,13.0,24.0,0.0,1.0,0.0,12.0,-1,262.0,21.0,167.0,30.0,109.0,78.0,-1,-1,-1,66.0,109.0,30.0,79.0,-1,-1,-1,-1,-1,11.0,11.0,15.0,1.0,-1,2.0,4.0,-1,51.0,36.0,0.47,42.0,42.0,47.0,13.0
BAD_PRACTICE,DE_MIGHT_IGNORE,3,19,commons-pool,a19fdf3adc2cc90eed11f9d14578e99eca8fc13a,e0a1b6bc30b046fc40f3c71f57f0ba0508dac3c7,src/java/org/apache/commons/pool/impl/SoftReferenceObjectPool.java,193,193,,,addObject()V,NO_FIELD,unfixed,Public Method,org.apache.commons.pool.BaseKeyedObjectPool.addObject(Object),java\org\apache\commons\pool\BaseKeyedObjectPool.java,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0,8.0,0.0,3.0,1.0,1.0,5.0,0.0,1.0,0.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,-1,-1,-1,-1,0.0,-1,0.0,0.0,-1,-1,1.67,1.0,1.0,1.0,1.0
PERFORMANCE,WMI_WRONG_MAP_ITERATOR,2,18,commons-pool,a19fdf3adc2cc90eed11f9d14578e99eca8fc13a,e0a1b6bc30b046fc40f3c71f57f0ba0508dac3c7,src/java/org/apache/commons/pool/impl/StackKeyedObjectPool.java,398,398,,,toString()Ljava/lang/String;,_pools,unfixed,Public Method,org.apache.commons.pool.MethodCall.toString(),test\org\apache\commons\pool\MethodCall.java,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3.0,13.0,0.0,13.0,2.0,9.0,0.0,4.0,4.0,1.0,7.0,10.0,2.0,8.0,3.0,3.0,3.0,1.0,0.0,-1,-1,-1,-1,0.0,-1,1.0,0.0,-1,-1,0.0,3.0,3.0,3.0,1.0
BAD_PRACTICE,DE_MIGHT_IGNORE,3,19,commons-pool,a19fdf3adc2cc90eed11f9d14578e99eca8fc13a,e0a1b6bc30b046fc40f3c71f57f0ba0508dac3c7,src/java/org/apache/commons/pool/impl/StackKeyedObjectPool.java,379,379,,,destroyStack(Ljava/lang/Object;Ljava/util/Stack;)V,NO_FIELD,unfixed,Private Method,"org.apache.commons.pool.impl.StackKeyedObjectPool.destroyStack(Object,Stack)",java\org\apache\commons\pool\impl\StackKeyedObjectPool.java,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6.0,19.0,0.0,18.0,2.0,12.0,1.0,8.0,5.0,1.0,6.0,11.0,2.0,9.0,5.0,5.0,5.0,1.0,2.0,-1,-1,-1,-1,0.0,-1,4.0,0.0,-1,-1,0.06,5.0,5.0,5.0,1.0
PERFORMANCE,WMI_WRONG_MAP_ITERATOR,2,18,commons-pool,a19fdf3adc2cc90eed11f9d14578e99eca8fc13a,e0a1b6bc30b046fc40f3c71f57f0ba0508dac3c7,src/java/org/apache/commons/pool/impl/StackKeyedObjectPool.java,352,352,,,clear()V,_pools,unfixed,Public Method,org.apache.commons.pool.BaseKeyedObjectPool.clear(),java\org\apache\commons\pool\BaseKeyedObjectPool.java,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0,6.0,0.0,3.0,1.0,1.0,3.0,0.0,1.0,0.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,-1,-1,-1,-1,0.0,-1,0.0,0.0,-1,-1,1.0,1.0,1.0,1.0,1.0
BAD_PRACTICE,DE_MIGHT_IGNORE,3,19,commons-pool,ba43038ef8e24f438d1f2b945c3d2ed295813f33,e0a1b6bc30b046fc40f3c71f57f0ba0508dac3c7,src/java/org/apache/commons/pool/impl/StackKeyedObjectPool.java,201,201,,,returnObject(Ljava/lang/Object;Ljava/lang/Object;)V,NO_FIELD,unfixed,Public Abstract Method,"org.apache.commons.pool.BaseKeyedObjectPool.returnObject(Object,Object)",java\org\apache\commons\pool\BaseKeyedObjectPool.java,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,-1,-1,-1,0.0,-1,0.0,0.0,-1,-1,0.0,0.0,0.0,0.0,0.0
BAD_PRACTICE,DE_MIGHT_IGNORE,3,19,commons-pool,ba43038ef8e24f438d1f2b945c3d2ed295813f33,e0a1b6bc30b046fc40f3c71f57f0ba0508dac3c7,src/java/org/apache/commons/pool/impl/StackKeyedObjectPool.java,265,265,,,addObject(Ljava/lang/Object;)V,NO_FIELD,unfixed,Public Method,org.apache.commons.pool.BaseKeyedObjectPool.addObject(Object),java\org\apache\commons\pool\BaseKeyedObjectPool.java,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0,8.0,0.0,3.0,1.0,1.0,5.0,0.0,1.0,0.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,-1,-1,-1,-1,0.0,-1,0.0,0.0,-1,-1,1.67,1.0,1.0,1.0,1.0
DODGY_CODE,RI_REDUNDANT_INTERFACES,3,20,commons-pool,a19fdf3adc2cc90eed11f9d14578e99eca8fc13a,e0a1b6bc30b046fc40f3c71f57f0ba0508dac3c7,src/java/org/apache/commons/pool/impl/StackKeyedObjectPool.java,59,497,,,NO_METHOD,NO_FIELD,unfixed,Public Class,org.apache.commons.pool.impl.StackKeyedObjectPool,java\org\apache\commons\pool\impl\StackKeyedObjectPool.java,3.0,3.0,3.0,1.0,16.0,0.0,11.0,5.0,2.0,1.0,1.0,0.0,-1,0.0,2.0,-1,-1,-1,23.0,7.0,23.0,37.0,0.0,4.0,0.0,19.0,-1,464.0,37.0,270.0,54.0,182.0,158.0,-1,-1,-1,122.0,185.0,54.0,131.0,-1,-1,-1,-1,-1,13.0,13.0,13.0,4.0,-1,2.0,5.0,-1,76.0,49.0,0.59,69.0,69.0,71.0,26.0
