categpry,vtype,priority,rank,project,origin commit,buggy commit,buggy path,buggy start,buggy end,fixer,fixer path,method,field,resolution,Kind,Name,File,AvgCyclomatic,AvgCyclomaticModified,AvgCyclomaticStrict,AvgEssential,AvgLine,AvgLineBlank,AvgLineCode,AvgLineComment,CountClassBase,CountClassCoupled,CountClassCoupledModified,CountClassDerived,CountDeclClass,CountDeclClassMethod,CountDeclClassVariable,CountDeclExecutableUnit,CountDeclFile,CountDeclFunction,CountDeclInstanceMethod,CountDeclInstanceVariable,CountDeclMethod,CountDeclMethodAll,CountDeclMethodDefault,CountDeclMethodPrivate,CountDeclMethodProtected,CountDeclMethodPublic,CountInput,CountLine,CountLineBlank,CountLineCode,CountLineCodeDecl,CountLineCodeExe,CountLineComment,CountOutput,CountPath,CountPathLog,CountSemicolon,CountStmt,CountStmtDecl,CountStmtExe,Cyclomatic,CyclomaticModified,CyclomaticStrict,Essential,Knots,MaxCyclomatic,MaxCyclomaticModified,MaxCyclomaticStrict,MaxEssential,MaxEssentialKnots,MaxInheritanceTree,MaxNesting,MinEssentialKnots,PercentLackOfCohesion,PercentLackOfCohesionModified,RatioCommentToCode,SumCyclomatic,SumCyclomaticModified,SumCyclomaticStrict,SumEssential
DODGY_CODE,BC_UNCONFIRMED_CAST,3,20,commons-bcel,676ca076e0556f0302096966eaa3a8186e65140f,c06fa14c5e96ee1114e701cb522bc84e0e1a1a91,src/main/java/org/apache/commons/bcel6/generic/InstructionComparator.java,41,41,80ed7676093c6ee19c271fd9414d360b6a8d1712,src/main/java/org/apache/commons/bcel6/generic/InstructionComparator.java,equals(Lorg/apache/commons/bcel6/generic/Instruction;Lorg/apache/commons/bcel6/generic/Instruction;)Z,NO_FIELD,fixed,Public Method,"org.apache.commons.bcel6.classfile.Constant.(Anon_1).equals(Object,Object)",main\java\org\apache\commons\bcel6\classfile\Constant.java,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2.0,5.0,0.0,5.0,2.0,4.0,0.0,3.0,1.0,0.0,3.0,4.0,3.0,1.0,1.0,1.0,1.0,1.0,0.0,-1,-1,-1,-1,0.0,-1,0.0,0.0,-1,-1,0.0,1.0,1.0,1.0,1.0
MALICIOUS_CODE,MS_PKGPROTECT,2,18,commons-bcel,02f53e4fa6ec7fa339c8c9273183669d7f5928c9,02f53e4fa6ec7fa339c8c9273183669d7f5928c9,src/main/java/org/apache/commons/bcel6/Const.java,1992,1992,04c041211cdc102ec44ca098a7e7ddfee27a0ce8,src/main/java/org/apache/commons/bcel6/Const.java,NO_METHOD,ITEM_NAMES,fixed,Public Class,org.apache.commons.bcel6.Const,main\java\org\apache\commons\bcel6\Const.java,1.0,1.0,1.0,1.0,7.0,0.0,2.0,5.0,1.0,5.0,0.0,0.0,-1,14.0,384.0,-1,-1,-1,1.0,0.0,15.0,27.0,0.0,1.0,0.0,14.0,-1,2040.0,114.0,747.0,718.0,644.0,1370.0,-1,-1,-1,398.0,414.0,400.0,14.0,-1,-1,-1,-1,-1,1.0,1.0,1.0,1.0,-1,1.0,0.0,-1,0.0,0.0,1.83,15.0,15.0,15.0,15.0
MALICIOUS_CODE,EI_EXPOSE_REP2,2,18,commons-bcel,8cabe905c650f99cbffb6c0ed77dc0c34ca4d4f0,f1b16c36f6c1bd1ef6e27b227c5fdf7479107a0f,src/main/java/org/apache/bcel/classfile/Annotations.java,80,80,7e5355a1eb85940ada6a6bf81258dc9c23211f56,src/main/java/org/apache/bcel/classfile/Annotations.java,setAnnotationTable([Lorg/apache/bcel/classfile/AnnotationEntry;)V,annotation_table,fixed,Public Method,org.apache.bcel.classfile.Annotations.setAnnotationTable(AnnotationEntry[]),main\java\org\apache\bcel\classfile\Annotations.java,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.0,6.0,0.0,3.0,1.0,1.0,3.0,1.0,1.0,0.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,-1,-1,-1,-1,0.0,-1,0.0,0.0,-1,-1,1.0,1.0,1.0,1.0,1.0
MALICIOUS_CODE,MS_PKGPROTECT,2,18,commons-bcel,cfbd46ac5bfbb669776e9403375a581fc4d4e8bd,bad2013536c318ef13b48443c1ed08c60fa8ccad,src/main/java/org/apache/commons/bcel6/Constants.java,248,248,02f53e4fa6ec7fa339c8c9273183669d7f5928c9,src/main/java/org/apache/commons/bcel6/Constants.java,NO_METHOD,ACCESS_NAMES,fixed,Public Class,org.apache.commons.bcel6.Constants,main\java\org\apache\commons\bcel6\Constants.java,1.0,1.0,1.0,1.0,7.0,0.0,2.0,5.0,1.0,2.0,0.0,10.0,-1,14.0,384.0,-1,-1,-1,1.0,0.0,15.0,27.0,0.0,1.0,0.0,14.0,-1,2033.0,112.0,747.0,718.0,644.0,1365.0,-1,-1,-1,398.0,414.0,400.0,14.0,-1,-1,-1,-1,-1,1.0,1.0,1.0,1.0,-1,1.0,0.0,-1,0.0,0.0,1.83,15.0,15.0,15.0,15.0
MALICIOUS_CODE,MS_PKGPROTECT,3,20,commons-bcel,02f53e4fa6ec7fa339c8c9273183669d7f5928c9,02f53e4fa6ec7fa339c8c9273183669d7f5928c9,src/main/java/org/apache/commons/bcel6/Const.java,1518,1518,04c041211cdc102ec44ca098a7e7ddfee27a0ce8,src/main/java/org/apache/commons/bcel6/Const.java,NO_METHOD,CLASS_TYPE_NAMES,fixed,Public Class,org.apache.commons.bcel6.Const,main\java\org\apache\commons\bcel6\Const.java,1.0,1.0,1.0,1.0,7.0,0.0,2.0,5.0,1.0,5.0,0.0,0.0,-1,14.0,384.0,-1,-1,-1,1.0,0.0,15.0,27.0,0.0,1.0,0.0,14.0,-1,2040.0,114.0,747.0,718.0,644.0,1370.0,-1,-1,-1,398.0,414.0,400.0,14.0,-1,-1,-1,-1,-1,1.0,1.0,1.0,1.0,-1,1.0,0.0,-1,0.0,0.0,1.83,15.0,15.0,15.0,15.0
MALICIOUS_CODE,EI_EXPOSE_REP,2,18,commons-bcel,8cabe905c650f99cbffb6c0ed77dc0c34ca4d4f0,f1b16c36f6c1bd1ef6e27b227c5fdf7479107a0f,src/main/java/org/apache/bcel/classfile/ExceptionTable.java,114,114,7e5355a1eb85940ada6a6bf81258dc9c23211f56,src/main/java/org/apache/bcel/classfile/ExceptionTable.java,getExceptionIndexTable()[I,exception_index_table,fixed,Public Method,org.apache.bcel.classfile.ExceptionTable.getExceptionIndexTable(),main\java\org\apache\bcel\classfile\ExceptionTable.java,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,5.0,6.0,0.0,3.0,1.0,1.0,3.0,1.0,1.0,0.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,-1,-1,-1,-1,0.0,-1,0.0,0.0,-1,-1,1.0,1.0,1.0,1.0,1.0
BAD_PRACTICE,OS_OPEN_STREAM,2,16,commons-bcel,d522432b79044740831a132d8b92e7dab5477444,c2d5b874a0ce05b41eaccb4c75915adf4a80f8da,src/main/java/org/apache/bcel/classfile/ClassParser.java,123,123,100cf21e5b877d160eefebdbe109b331427aff3f,src/main/java/org/apache/bcel/classfile/ClassParser.java,parse()Lorg/apache/bcel/classfile/JavaClass;,NO_FIELD,fixed,Public Method,org.apache.bcel.BCELBenchmark.parser(Blackhole),test\java\org\apache\bcel\BCELBenchmark.java,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.0,12.0,3.0,9.0,4.0,6.0,0.0,10.0,2.0,0.0,5.0,8.0,5.0,3.0,2.0,2.0,2.0,1.0,0.0,-1,-1,-1,-1,0.0,-1,1.0,0.0,-1,-1,0.0,2.0,2.0,2.0,1.0
MALICIOUS_CODE,EI_EXPOSE_REP,2,18,commons-bcel,8cabe905c650f99cbffb6c0ed77dc0c34ca4d4f0,f1b16c36f6c1bd1ef6e27b227c5fdf7479107a0f,src/main/java/org/apache/bcel/classfile/Code.java,207,207,7e5355a1eb85940ada6a6bf81258dc9c23211f56,src/main/java/org/apache/bcel/classfile/Code.java,getExceptionTable()[Lorg/apache/bcel/classfile/CodeException;,exception_table,fixed,Public Method,org.apache.bcel.classfile.Code.getExceptionTable(),main\java\org\apache\bcel\classfile\Code.java,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,8.0,7.0,0.0,3.0,1.0,1.0,4.0,1.0,1.0,0.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,-1,-1,-1,-1,0.0,-1,0.0,0.0,-1,-1,1.33,1.0,1.0,1.0,1.0
MALICIOUS_CODE,EI_EXPOSE_REP,2,18,commons-bcel,8cabe905c650f99cbffb6c0ed77dc0c34ca4d4f0,f1b16c36f6c1bd1ef6e27b227c5fdf7479107a0f,src/main/java/org/apache/bcel/classfile/LocalVariableTable.java,112,112,7e5355a1eb85940ada6a6bf81258dc9c23211f56,src/main/java/org/apache/bcel/classfile/LocalVariableTable.java,getLocalVariableTable()[Lorg/apache/bcel/classfile/LocalVariable;,local_variable_table,fixed,Public Method,org.apache.bcel.classfile.Code.getLocalVariableTable(),main\java\org\apache\bcel\classfile\Code.java,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3.0,11.0,0.0,8.0,1.0,4.0,3.0,1.0,3.0,0.0,2.0,6.0,2.0,4.0,3.0,3.0,3.0,3.0,3.0,-1,-1,-1,-1,3.0,-1,2.0,3.0,-1,-1,0.38,3.0,3.0,3.0,3.0
MALICIOUS_CODE,EI_EXPOSE_REP2,2,18,commons-bcel,8cabe905c650f99cbffb6c0ed77dc0c34ca4d4f0,f1b16c36f6c1bd1ef6e27b227c5fdf7479107a0f,src/main/java/org/apache/bcel/classfile/JavaClass.java,532,532,7e5355a1eb85940ada6a6bf81258dc9c23211f56,src/main/java/org/apache/bcel/classfile/JavaClass.java,setInterfaceNames([Ljava/lang/String;)V,interface_names,fixed,Public Method,org.apache.bcel.classfile.JavaClass.setInterfaceNames(String[]),main\java\org\apache\bcel\classfile\JavaClass.java,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.0,6.0,0.0,3.0,1.0,1.0,3.0,1.0,1.0,0.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,-1,-1,-1,-1,0.0,-1,0.0,0.0,-1,-1,1.0,1.0,1.0,1.0,1.0
MALICIOUS_CODE,EI_EXPOSE_REP,2,18,commons-bcel,8cabe905c650f99cbffb6c0ed77dc0c34ca4d4f0,f1b16c36f6c1bd1ef6e27b227c5fdf7479107a0f,src/main/java/org/apache/bcel/classfile/Annotations.java,87,87,7e5355a1eb85940ada6a6bf81258dc9c23211f56,src/main/java/org/apache/bcel/classfile/Annotations.java,getAnnotationEntries()[Lorg/apache/bcel/classfile/AnnotationEntry;,annotation_table,fixed,Public Method,org.apache.bcel.classfile.Annotations.getAnnotationEntries(),main\java\org\apache\bcel\classfile\Annotations.java,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6.0,6.0,0.0,3.0,1.0,1.0,3.0,1.0,1.0,0.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,-1,-1,-1,-1,0.0,-1,0.0,0.0,-1,-1,1.0,1.0,1.0,1.0,1.0
MALICIOUS_CODE,EI_EXPOSE_REP2,2,18,commons-bcel,8cabe905c650f99cbffb6c0ed77dc0c34ca4d4f0,7e5355a1eb85940ada6a6bf81258dc9c23211f56,src/main/java/org/apache/bcel/generic/MethodGen.java,865,865,9110fe54c23dc96f56d42a1027d6e39ad6917e97,src/main/java/org/apache/bcel/generic/MethodGen.java,setArgumentTypes([Lorg/apache/bcel/generic/Type;)V,arg_types,fixed,Public Method,org.apache.bcel.generic.MethodGen.setArgumentTypes(Type[]),main\java\org\apache\bcel\generic\MethodGen.java,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2.0,3.0,0.0,3.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,-1,-1,-1,-1,0.0,-1,0.0,0.0,-1,-1,0.0,1.0,1.0,1.0,1.0
MALICIOUS_CODE,MS_MUTABLE_ARRAY,2,18,commons-bcel,676ca076e0556f0302096966eaa3a8186e65140f,1123baa3bbe3ac4f8ad89ad803893b1997fa70f3,src/main/java/org/apache/commons/bcel6/Constants.java,1741,1741,cfbd46ac5bfbb669776e9403375a581fc4d4e8bd,src/main/java/org/apache/commons/bcel6/Constants.java,NO_METHOD,PRODUCE_STACK,fixed,Public Class,org.apache.commons.bcel6.Constants,main\java\org\apache\commons\bcel6\Constants.java,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,10.0,-1,0.0,382.0,-1,-1,-1,1.0,0.0,1.0,13.0,0.0,1.0,0.0,0.0,-1,1839.0,93.0,689.0,688.0,628.0,1248.0,-1,-1,-1,382.0,384.0,384.0,0.0,-1,-1,-1,-1,-1,1.0,1.0,1.0,1.0,-1,1.0,0.0,-1,0.0,0.0,1.81,1.0,1.0,1.0,1.0
MALICIOUS_CODE,MS_PKGPROTECT,2,18,commons-bcel,02f53e4fa6ec7fa339c8c9273183669d7f5928c9,02f53e4fa6ec7fa339c8c9273183669d7f5928c9,src/main/java/org/apache/commons/bcel6/Const.java,1719,1719,04c041211cdc102ec44ca098a7e7ddfee27a0ce8,src/main/java/org/apache/commons/bcel6/Const.java,NO_METHOD,OPCODE_NAMES,fixed,Public Class,org.apache.commons.bcel6.Const,main\java\org\apache\commons\bcel6\Const.java,1.0,1.0,1.0,1.0,7.0,0.0,2.0,5.0,1.0,5.0,0.0,0.0,-1,14.0,384.0,-1,-1,-1,1.0,0.0,15.0,27.0,0.0,1.0,0.0,14.0,-1,2040.0,114.0,747.0,718.0,644.0,1370.0,-1,-1,-1,398.0,414.0,400.0,14.0,-1,-1,-1,-1,-1,1.0,1.0,1.0,1.0,-1,1.0,0.0,-1,0.0,0.0,1.83,15.0,15.0,15.0,15.0
DODGY_CODE,ST_WRITE_TO_STATIC_FROM_INSTANCE_METHOD,2,17,commons-bcel,676ca076e0556f0302096966eaa3a8186e65140f,1c69ff4c0932b5a468e426e93909ff9686035732,src/main/java/org/apache/commons/bcel6/verifier/structurals/Pass3bVerifier.java,357,357,8e9bc8223986af301900dd51aad5c17e491a5446,src/main/java/org/apache/commons/bcel6/verifier/structurals/Pass3bVerifier.java,do_verify()Lorg/apache/commons/bcel6/verifier/VerificationResult;,_this,fixed,Public Abstract Method,org.apache.commons.bcel6.verifier.PassVerifier.do_verify(),main\java\org\apache\commons\bcel6\verifier\PassVerifier.java,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.0,2.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,-1,-1,-1,0.0,-1,0.0,0.0,-1,-1,1.0,0.0,0.0,0.0,0.0
MALICIOUS_CODE,EI_EXPOSE_REP,2,18,commons-bcel,8cabe905c650f99cbffb6c0ed77dc0c34ca4d4f0,f1b16c36f6c1bd1ef6e27b227c5fdf7479107a0f,src/main/java/org/apache/bcel/classfile/StackMapEntry.java,381,381,7e5355a1eb85940ada6a6bf81258dc9c23211f56,src/main/java/org/apache/bcel/classfile/StackMapEntry.java,getTypesOfStackItems()[Lorg/apache/bcel/classfile/StackMapType;,types_of_stack_items,fixed,Public Method,org.apache.bcel.classfile.StackMapEntry.getTypesOfStackItems(),main\java\org\apache\bcel\classfile\StackMapEntry.java,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.0,3.0,0.0,3.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,-1,-1,-1,-1,0.0,-1,0.0,0.0,-1,-1,0.0,1.0,1.0,1.0,1.0
MALICIOUS_CODE,EI_EXPOSE_REP2,2,18,commons-bcel,8cabe905c650f99cbffb6c0ed77dc0c34ca4d4f0,f1b16c36f6c1bd1ef6e27b227c5fdf7479107a0f,src/main/java/org/apache/bcel/classfile/ArrayElementValue.java,54,54,7e5355a1eb85940ada6a6bf81258dc9c23211f56,src/main/java/org/apache/bcel/classfile/ArrayElementValue.java,<init>(I[Lorg/apache/bcel/classfile/ElementValue;Lorg/apache/bcel/classfile/ConstantPool;)V,evalues,fixed,Public Class,org.apache.bcel.classfile.ArrayElementValue,main\java\org\apache\bcel\classfile\ArrayElementValue.java,2.0,2.0,2.0,1.0,8.0,0.0,8.0,0.0,1.0,7.0,1.0,0.0,-1,0.0,0.0,-1,-1,-1,6.0,1.0,6.0,27.0,0.0,0.0,0.0,6.0,-1,70.0,6.0,60.0,13.0,27.0,5.0,-1,-1,-1,25.0,39.0,13.0,26.0,-1,-1,-1,-1,-1,3.0,3.0,3.0,1.0,-1,2.0,2.0,-1,0.0,0.0,0.08,12.0,12.0,12.0,6.0
MALICIOUS_CODE,EI_EXPOSE_REP2,2,18,commons-bcel,8cabe905c650f99cbffb6c0ed77dc0c34ca4d4f0,f1b16c36f6c1bd1ef6e27b227c5fdf7479107a0f,src/main/java/org/apache/bcel/classfile/ParameterAnnotations.java,63,63,7e5355a1eb85940ada6a6bf81258dc9c23211f56,src/main/java/org/apache/bcel/classfile/ParameterAnnotations.java,<init>(BII[Lorg/apache/bcel/classfile/ParameterAnnotationEntry;Lorg/apache/bcel/classfile/ConstantPool;)V,parameter_annotation_table,fixed,Public Abstract Class,org.apache.bcel.classfile.ParameterAnnotations,main\java\org\apache\bcel\classfile\ParameterAnnotations.java,1.0,1.0,1.0,1.0,9.0,0.0,4.0,4.0,1.0,7.0,3.0,2.0,-1,0.0,0.0,-1,-1,-1,8.0,1.0,8.0,40.0,1.0,0.0,0.0,7.0,-1,99.0,16.0,44.0,16.0,17.0,39.0,-1,-1,-1,17.0,29.0,13.0,16.0,-1,-1,-1,-1,-1,2.0,2.0,2.0,1.0,-1,2.0,1.0,-1,25.0,25.0,0.89,10.0,10.0,10.0,8.0
MALICIOUS_CODE,MS_PKGPROTECT,2,18,commons-bcel,02f53e4fa6ec7fa339c8c9273183669d7f5928c9,02f53e4fa6ec7fa339c8c9273183669d7f5928c9,src/main/java/org/apache/commons/bcel6/Const.java,1636,1636,04c041211cdc102ec44ca098a7e7ddfee27a0ce8,src/main/java/org/apache/commons/bcel6/Const.java,NO_METHOD,TYPE_OF_OPERANDS,fixed,Public Class,org.apache.commons.bcel6.Const,main\java\org\apache\commons\bcel6\Const.java,1.0,1.0,1.0,1.0,7.0,0.0,2.0,5.0,1.0,5.0,0.0,0.0,-1,14.0,384.0,-1,-1,-1,1.0,0.0,15.0,27.0,0.0,1.0,0.0,14.0,-1,2040.0,114.0,747.0,718.0,644.0,1370.0,-1,-1,-1,398.0,414.0,400.0,14.0,-1,-1,-1,-1,-1,1.0,1.0,1.0,1.0,-1,1.0,0.0,-1,0.0,0.0,1.83,15.0,15.0,15.0,15.0
MALICIOUS_CODE,EI_EXPOSE_REP2,2,18,commons-bcel,8cabe905c650f99cbffb6c0ed77dc0c34ca4d4f0,f1b16c36f6c1bd1ef6e27b227c5fdf7479107a0f,src/main/java/org/apache/bcel/classfile/LocalVariableTable.java,56,56,7e5355a1eb85940ada6a6bf81258dc9c23211f56,src/main/java/org/apache/bcel/classfile/LocalVariableTable.java,<init>(II[Lorg/apache/bcel/classfile/LocalVariable;Lorg/apache/bcel/classfile/ConstantPool;)V,local_variable_table,fixed,Public Class,org.apache.bcel.classfile.LocalVariableTable,main\java\org\apache\bcel\classfile\LocalVariableTable.java,1.0,1.0,2.0,1.0,10.0,0.0,6.0,4.0,1.0,11.0,4.0,0.0,-1,0.0,0.0,-1,-1,-1,12.0,1.0,12.0,44.0,1.0,0.0,0.0,11.0,-1,171.0,25.0,83.0,26.0,39.0,64.0,-1,-1,-1,36.0,62.0,25.0,37.0,-1,-1,-1,-1,-1,4.0,4.0,5.0,4.0,-1,2.0,3.0,-1,16.0,8.0,0.77,23.0,23.0,24.0,17.0
DODGY_CODE,BC_UNCONFIRMED_CAST,3,20,commons-bcel,f3fbdfc725b5f1644b7a436c38ce953d0b464a17,a40c772427c8dd563184c1922ac73262982a16b2,src/main/java/org/apache/commons/bcel6/generic/ConstantPoolGen.java,768,768,b5d2df194283d928c2664034bae4e2f872f6d58c,src/main/java/org/apache/commons/bcel6/generic/ConstantPoolGen.java,addConstant(Lorg/apache/commons/bcel6/classfile/Constant;Lorg/apache/commons/bcel6/generic/ConstantPoolGen;)I,NO_FIELD,fixed,Public Method,"org.apache.commons.bcel6.generic.ConstantPoolGen.addConstant(Constant,ConstantPoolGen)",main\java\org\apache\commons\bcel6\generic\ConstantPoolGen.java,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,14.0,58.0,0.0,56.0,16.0,48.0,4.0,28.0,13.0,1.0,30.0,33.0,16.0,17.0,15.0,3.0,15.0,13.0,53.0,-1,-1,-1,-1,53.0,-1,2.0,53.0,-1,-1,0.07,15.0,3.0,15.0,13.0
MALICIOUS_CODE,EI_EXPOSE_REP,2,18,commons-bcel,8cabe905c650f99cbffb6c0ed77dc0c34ca4d4f0,f1b16c36f6c1bd1ef6e27b227c5fdf7479107a0f,src/main/java/org/apache/bcel/classfile/LineNumberTable.java,114,114,7e5355a1eb85940ada6a6bf81258dc9c23211f56,src/main/java/org/apache/bcel/classfile/LineNumberTable.java,getLineNumberTable()[Lorg/apache/bcel/classfile/LineNumber;,line_number_table,fixed,Public Method,org.apache.bcel.classfile.Code.getLineNumberTable(),main\java\org\apache\bcel\classfile\Code.java,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3.0,11.0,0.0,8.0,1.0,4.0,3.0,1.0,3.0,0.0,2.0,6.0,2.0,4.0,3.0,3.0,3.0,3.0,3.0,-1,-1,-1,-1,3.0,-1,2.0,3.0,-1,-1,0.38,3.0,3.0,3.0,3.0
MALICIOUS_CODE,MS_PKGPROTECT,2,18,commons-bcel,b6896e3a9584748df32a5ff2a3795bc557c2c904,bad2013536c318ef13b48443c1ed08c60fa8ccad,src/main/java/org/apache/commons/bcel6/Constants.java,384,384,02f53e4fa6ec7fa339c8c9273183669d7f5928c9,src/main/java/org/apache/commons/bcel6/Constants.java,NO_METHOD,INTERFACES_IMPLEMENTED_BY_ARRAYS,fixed,Public Class,org.apache.commons.bcel6.Constants,main\java\org\apache\commons\bcel6\Constants.java,1.0,1.0,1.0,1.0,7.0,0.0,2.0,5.0,1.0,5.0,0.0,10.0,-1,14.0,384.0,-1,-1,-1,1.0,0.0,15.0,27.0,0.0,1.0,0.0,14.0,-1,2034.0,113.0,747.0,718.0,644.0,1365.0,-1,-1,-1,398.0,414.0,400.0,14.0,-1,-1,-1,-1,-1,1.0,1.0,1.0,1.0,-1,1.0,0.0,-1,0.0,0.0,1.83,15.0,15.0,15.0,15.0
MALICIOUS_CODE,EI_EXPOSE_REP2,2,18,commons-bcel,8cabe905c650f99cbffb6c0ed77dc0c34ca4d4f0,f1b16c36f6c1bd1ef6e27b227c5fdf7479107a0f,src/main/java/org/apache/bcel/classfile/BootstrapMethod.java,77,77,7e5355a1eb85940ada6a6bf81258dc9c23211f56,src/main/java/org/apache/bcel/classfile/BootstrapMethod.java,<init>(I[I)V,bootstrap_arguments,fixed,Public Class,org.apache.bcel.classfile.BootstrapMethod,main\java\org\apache\bcel\classfile\BootstrapMethod.java,1.0,1.0,1.0,1.0,8.0,0.0,5.0,3.0,2.0,11.0,3.0,0.0,-1,0.0,0.0,-1,-1,-1,13.0,2.0,13.0,25.0,1.0,1.0,0.0,11.0,-1,143.0,17.0,70.0,20.0,33.0,56.0,-1,-1,-1,32.0,52.0,22.0,30.0,-1,-1,-1,-1,-1,3.0,3.0,3.0,1.0,-1,1.0,2.0,-1,46.0,26.0,0.8,18.0,18.0,18.0,13.0
MALICIOUS_CODE,EI_EXPOSE_REP,2,18,commons-bcel,8cabe905c650f99cbffb6c0ed77dc0c34ca4d4f0,f1b16c36f6c1bd1ef6e27b227c5fdf7479107a0f,src/main/java/org/apache/bcel/classfile/BootstrapMethods.java,80,80,7e5355a1eb85940ada6a6bf81258dc9c23211f56,src/main/java/org/apache/bcel/classfile/BootstrapMethods.java,getBootstrapMethods()[Lorg/apache/bcel/classfile/BootstrapMethod;,bootstrap_methods,fixed,Public Method,org.apache.bcel.classfile.BootstrapMethods.getBootstrapMethods(),main\java\org\apache\bcel\classfile\BootstrapMethods.java,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2.0,6.0,0.0,3.0,1.0,1.0,3.0,1.0,1.0,0.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,-1,-1,-1,-1,0.0,-1,0.0,0.0,-1,-1,1.0,1.0,1.0,1.0,1.0
MALICIOUS_CODE,EI_EXPOSE_REP2,2,18,commons-bcel,8cabe905c650f99cbffb6c0ed77dc0c34ca4d4f0,f1b16c36f6c1bd1ef6e27b227c5fdf7479107a0f,src/main/java/org/apache/bcel/classfile/ConstantPool.java,45,45,7e5355a1eb85940ada6a6bf81258dc9c23211f56,src/main/java/org/apache/bcel/classfile/ConstantPool.java,<init>([Lorg/apache/bcel/classfile/Constant;)V,constant_pool,fixed,Public Class,org.apache.bcel.classfile.ConstantPool,main\java\org\apache\bcel\classfile\ConstantPool.java,3.0,2.0,3.0,1.0,19.0,0.0,12.0,6.0,3.0,27.0,19.0,0.0,-1,1.0,0.0,-1,-1,-1,15.0,1.0,16.0,28.0,0.0,1.0,0.0,15.0,-1,351.0,23.0,211.0,37.0,153.0,118.0,-1,-1,-1,115.0,147.0,40.0,107.0,-1,-1,-1,-1,-1,17.0,4.0,17.0,1.0,-1,1.0,3.0,-1,37.0,12.0,0.56,54.0,32.0,56.0,16.0
