categpry,vtype,priority,rank,project,origin commit,buggy commit,buggy path,buggy start,buggy end,fixer,fixer path,method,field,resolution,life_time,mark-all,mark-human,Kind,Name,File,AvgCyclomatic,AvgCyclomaticModified,AvgCyclomaticStrict,AvgEssential,AvgLine,AvgLineBlank,AvgLineCode,AvgLineComment,CountClassBase,CountClassCoupled,CountClassCoupledModified,CountClassDerived,CountDeclClass,CountDeclClassMethod,CountDeclClassVariable,CountDeclExecutableUnit,CountDeclFile,CountDeclFunction,CountDeclInstanceMethod,CountDeclInstanceVariable,CountDeclMethod,CountDeclMethodAll,CountDeclMethodDefault,CountDeclMethodPrivate,CountDeclMethodProtected,CountDeclMethodPublic,CountInput,CountLine,CountLineBlank,CountLineCode,CountLineCodeDecl,CountLineCodeExe,CountLineComment,CountOutput,CountPath,CountPathLog,CountSemicolon,CountStmt,CountStmtDecl,CountStmtExe,Cyclomatic,CyclomaticModified,CyclomaticStrict,Essential,Knots,MaxCyclomatic,MaxCyclomaticModified,MaxCyclomaticStrict,MaxEssential,MaxEssentialKnots,MaxInheritanceTree,MaxNesting,MinEssentialKnots,PercentLackOfCohesion,PercentLackOfCohesionModified,RatioCommentToCode,SumCyclomatic,SumCyclomaticModified,SumCyclomaticStrict,SumEssential,location_count,method_count,file_count
SECURITY,SQL_NONCONSTANT_STRING_PASSED_TO_EXECUTE,3,15,commons-dbcp,1d63534368672acce341a6a79a9d1dffbbe0d03a,0ae96ced0ffbeada4d08c78373b33f25d40a3ea7,src/main/java/org/apache/commons/dbcp2/DelegatingStatement.java,193,193,,,execute(Ljava/lang/String;)Z,NO_FIELD,unfixed,332,FP,,Public Method,org.apache.commons.dbcp2.DelegatingPreparedStatement.execute(),src\main\java\org\apache\commons\dbcp2\DelegatingPreparedStatement.java,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,12,0,12,1,8,0,7,4,1,5,8,1,7,3,3,3,1,1,-1,-1,-1,-1,0,-1,1,0,-1,-1,0,3,3,3,1,2,2,32
SECURITY,SQL_NONCONSTANT_STRING_PASSED_TO_EXECUTE,3,15,commons-dbcp,1d63534368672acce341a6a79a9d1dffbbe0d03a,0ae96ced0ffbeada4d08c78373b33f25d40a3ea7,src/main/java/org/apache/commons/dbcp2/DelegatingStatement.java,79,79,,,addBatch(Ljava/lang/String;)V,NO_FIELD,unfixed,332,FP,,Public Method,org.apache.commons.dbcp2.DelegatingPreparedStatement.addBatch(),src\main\java\org\apache\commons\dbcp2\DelegatingPreparedStatement.java,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3,8,0,8,1,5,0,4,2,0,3,5,1,4,2,2,2,1,1,-1,-1,-1,-1,0,-1,1,0,-1,-1,0,2,2,2,1,3,3,32
SECURITY,SQL_NONCONSTANT_STRING_PASSED_TO_EXECUTE,3,15,commons-dbcp,1d63534368672acce341a6a79a9d1dffbbe0d03a,0ae96ced0ffbeada4d08c78373b33f25d40a3ea7,src/main/java/org/apache/commons/dbcp2/DelegatingStatement.java,353,353,,,executeUpdate(Ljava/lang/String;I)I,NO_FIELD,unfixed,332,FP,,Public Method,org.apache.commons.dbcp2.DelegatingPreparedStatement.executeUpdate(),src\main\java\org\apache\commons\dbcp2\DelegatingPreparedStatement.java,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,12,0,12,1,8,0,7,4,1,5,8,1,7,3,3,3,1,1,-1,-1,-1,-1,0,-1,1,0,-1,-1,0,3,3,3,1,2,2,32
DODGY_CODE,PZLA_PREFER_ZERO_LENGTH_ARRAYS,3,20,commons-dbcp,1d63534368672acce341a6a79a9d1dffbbe0d03a,0ae96ced0ffbeada4d08c78373b33f25d40a3ea7,src/main/java/org/apache/commons/dbcp2/DelegatingStatement.java,259,259,,,executeLargeBatch()[J,NO_FIELD,unfixed,332,FP,,Public Method,org.apache.commons.dbcp2.DelegatingStatement.executeLargeBatch(),src\main\java\org\apache\commons\dbcp2\DelegatingStatement.java,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3,13,0,10,1,7,3,5,2,0,5,7,1,6,2,2,2,1,1,-1,-1,-1,-1,0,-1,1,0,-1,-1,0.3,2,2,2,1,2,2,32
SECURITY,SQL_NONCONSTANT_STRING_PASSED_TO_EXECUTE,3,15,commons-dbcp,1d63534368672acce341a6a79a9d1dffbbe0d03a,0ae96ced0ffbeada4d08c78373b33f25d40a3ea7,src/main/java/org/apache/commons/dbcp2/DelegatingStatement.java,316,316,,,executeLargeUpdate(Ljava/lang/String;[Ljava/lang/String;)J,NO_FIELD,unfixed,332,FP,,Public Method,org.apache.commons.dbcp2.DelegatingPreparedStatement.executeLargeUpdate(),src\main\java\org\apache\commons\dbcp2\DelegatingPreparedStatement.java,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,12,0,9,1,6,3,5,2,0,4,6,1,5,2,2,2,1,1,-1,-1,-1,-1,0,-1,1,0,-1,-1,0.33,2,2,2,1,2,2,32
SECURITY,SQL_NONCONSTANT_STRING_PASSED_TO_EXECUTE,3,15,commons-dbcp,1d63534368672acce341a6a79a9d1dffbbe0d03a,0ae96ced0ffbeada4d08c78373b33f25d40a3ea7,src/main/java/org/apache/commons/dbcp2/DelegatingStatement.java,341,341,,,executeUpdate(Ljava/lang/String;)I,NO_FIELD,unfixed,332,FP,,Public Method,org.apache.commons.dbcp2.DelegatingPreparedStatement.executeUpdate(),src\main\java\org\apache\commons\dbcp2\DelegatingPreparedStatement.java,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,12,0,12,1,8,0,7,4,1,5,8,1,7,3,3,3,1,1,-1,-1,-1,-1,0,-1,1,0,-1,-1,0,3,3,3,1,2,2,32
SECURITY,SQL_NONCONSTANT_STRING_PASSED_TO_EXECUTE,3,15,commons-dbcp,1d63534368672acce341a6a79a9d1dffbbe0d03a,0ae96ced0ffbeada4d08c78373b33f25d40a3ea7,src/main/java/org/apache/commons/dbcp2/DelegatingStatement.java,286,286,,,executeLargeUpdate(Ljava/lang/String;I)J,NO_FIELD,unfixed,332,FP,,Public Method,org.apache.commons.dbcp2.DelegatingPreparedStatement.executeLargeUpdate(),src\main\java\org\apache\commons\dbcp2\DelegatingPreparedStatement.java,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,12,0,9,1,6,3,5,2,0,4,6,1,5,2,2,2,1,1,-1,-1,-1,-1,0,-1,1,0,-1,-1,0.33,2,2,2,1,2,2,32
SECURITY,SQL_NONCONSTANT_STRING_PASSED_TO_EXECUTE,3,15,commons-dbcp,1d63534368672acce341a6a79a9d1dffbbe0d03a,0ae96ced0ffbeada4d08c78373b33f25d40a3ea7,src/main/java/org/apache/commons/dbcp2/DelegatingStatement.java,217,217,,,execute(Ljava/lang/String;[I)Z,NO_FIELD,unfixed,332,FP,,Public Method,org.apache.commons.dbcp2.DelegatingPreparedStatement.execute(),src\main\java\org\apache\commons\dbcp2\DelegatingPreparedStatement.java,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,12,0,12,1,8,0,7,4,1,5,8,1,7,3,3,3,1,1,-1,-1,-1,-1,0,-1,1,0,-1,-1,0,3,3,3,1,2,2,32
DODGY_CODE,REC_CATCH_EXCEPTION,3,20,commons-dbcp,1d63534368672acce341a6a79a9d1dffbbe0d03a,0ae96ced0ffbeada4d08c78373b33f25d40a3ea7,src/main/java/org/apache/commons/dbcp2/DriverFactory.java,71,71,,,createDriver(Lorg/apache/commons/dbcp2/BasicDataSource;)Ljava/sql/Driver;,NO_FIELD,unfixed,332,FP,,Static Method,org.apache.commons.dbcp2.DriverFactory.createDriver(BasicDataSource),src\main\java\org\apache\commons\dbcp2\DriverFactory.java,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,4,49,2,42,9,32,5,14,21,1,18,27,8,19,10,10,10,1,5,-1,-1,-1,-1,0,-1,5,0,-1,-1,0.12,10,10,10,1,3,3,3
SECURITY,SQL_PREPARED_STATEMENT_GENERATED_FROM_NONCONSTANT_STRING,3,15,commons-dbcp,1d63534368672acce341a6a79a9d1dffbbe0d03a,0ae96ced0ffbeada4d08c78373b33f25d40a3ea7,src/main/java/org/apache/commons/dbcp2/PStmtKey.java,90,90,,,createStatement(Ljava/sql/Connection;)Ljava/sql/Statement;,NO_FIELD,unfixed,332,FP,,Public Method,org.apache.commons.dbcp2.DelegatingConnection.createStatement(),src\main\java\org\apache\commons\dbcp2\DelegatingConnection.java,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,4,11,0,11,2,8,0,6,2,0,6,8,2,6,2,2,2,1,1,-1,-1,-1,-1,0,-1,1,0,-1,-1,0,2,2,2,1,1,8,10
SECURITY,SQL_PREPARED_STATEMENT_GENERATED_FROM_NONCONSTANT_STRING,3,15,commons-dbcp,1d63534368672acce341a6a79a9d1dffbbe0d03a,0ae96ced0ffbeada4d08c78373b33f25d40a3ea7,src/main/java/org/apache/commons/dbcp2/PStmtKey.java,70,70,,,createStatement(Ljava/sql/Connection;)Ljava/sql/Statement;,NO_FIELD,unfixed,332,FP,,Public Method,org.apache.commons.dbcp2.DelegatingConnection.createStatement(),src\main\java\org\apache\commons\dbcp2\DelegatingConnection.java,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,4,11,0,11,2,8,0,6,2,0,6,8,2,6,2,2,2,1,1,-1,-1,-1,-1,0,-1,1,0,-1,-1,0,2,2,2,1,1,8,10
SECURITY,SQL_PREPARED_STATEMENT_GENERATED_FROM_NONCONSTANT_STRING,3,15,commons-dbcp,1d63534368672acce341a6a79a9d1dffbbe0d03a,0ae96ced0ffbeada4d08c78373b33f25d40a3ea7,src/main/java/org/apache/commons/dbcp2/PStmtKey.java,100,100,,,createStatement(Ljava/sql/Connection;)Ljava/sql/Statement;,NO_FIELD,unfixed,332,FP,,Public Method,org.apache.commons.dbcp2.DelegatingConnection.createStatement(),src\main\java\org\apache\commons\dbcp2\DelegatingConnection.java,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,4,11,0,11,2,8,0,6,2,0,6,8,2,6,2,2,2,1,1,-1,-1,-1,-1,0,-1,1,0,-1,-1,0,2,2,2,1,1,8,10
SECURITY,SQL_PREPARED_STATEMENT_GENERATED_FROM_NONCONSTANT_STRING,3,15,commons-dbcp,1d63534368672acce341a6a79a9d1dffbbe0d03a,0ae96ced0ffbeada4d08c78373b33f25d40a3ea7,src/main/java/org/apache/commons/dbcp2/PoolableConnection.java,363,363,,,validate(Ljava/lang/String;I)V,NO_FIELD,unfixed,332,FP,,Public Method,org.apache.commons.dbcp2.BasicDataSource.invalidateConnection(Connection),src\main\java\org\apache\commons\dbcp2\BasicDataSource.java,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,7,34,2,23,2,15,9,2,13,1,8,14,2,12,6,6,6,1,3,-1,-1,-1,-1,0,-1,2,0,-1,-1,0.39,6,6,6,1,1,3,11
BAD_PRACTICE,DE_MIGHT_IGNORE,3,19,commons-dbcp,1d63534368672acce341a6a79a9d1dffbbe0d03a,0ae96ced0ffbeada4d08c78373b33f25d40a3ea7,src/main/java/org/apache/commons/dbcp2/PoolableConnection.java,48,48,,,<clinit>()V,NO_FIELD,unfixed,332,FP,,Public Class,org.apache.commons.dbcp2.PoolableConnection,src\main\java\org\apache\commons\dbcp2\PoolableConnection.java,3,3,3,1,22,0,12,9,2,3,3,1,-1,0,1,-1,-1,-1,12,7,12,99,0,1,2,9,-1,318,31,169,35,98,118,-1,-1,-1,63,102,25,77,-1,-1,-1,-1,-1,12,12,12,3,-1,3,3,-1,83,76,0.7,43,43,47,14,3,3,11
BAD_PRACTICE,DE_MIGHT_IGNORE,3,19,commons-dbcp,1d63534368672acce341a6a79a9d1dffbbe0d03a,0ae96ced0ffbeada4d08c78373b33f25d40a3ea7,src/main/java/org/apache/commons/dbcp2/PoolableConnection.java,157,157,,,close()V,NO_FIELD,unfixed,332,FP,,Public Method,org.apache.commons.dbcp2.BasicDataSource.close(),src\main\java\org\apache\commons\dbcp2\BasicDataSource.java,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,22,40,0,19,2,14,21,7,8,1,9,13,2,11,5,5,5,1,3,-1,-1,-1,-1,0,-1,2,0,-1,-1,1.11,5,5,5,1,3,3,11
SECURITY,SQL_NONCONSTANT_STRING_PASSED_TO_EXECUTE,3,15,commons-dbcp,1d63534368672acce341a6a79a9d1dffbbe0d03a,0ae96ced0ffbeada4d08c78373b33f25d40a3ea7,src/main/java/org/apache/commons/dbcp2/PoolableConnectionFactory.java,329,329,,,initializeConnection(Ljava/sql/Connection;)V,NO_FIELD,unfixed,332,FP,,Protected Method,org.apache.commons.dbcp2.PoolableConnectionFactory.initializeConnection(Connection),src\main\java\org\apache\commons\dbcp2\PoolableConnectionFactory.java,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,4,14,0,14,2,8,0,4,6,1,4,10,3,7,4,4,4,1,0,-1,-1,-1,-1,0,-1,3,0,-1,-1,0,4,4,4,1,1,2,7
SECURITY,SQL_PREPARED_STATEMENT_GENERATED_FROM_NONCONSTANT_STRING,3,15,commons-dbcp,1d63534368672acce341a6a79a9d1dffbbe0d03a,0ae96ced0ffbeada4d08c78373b33f25d40a3ea7,src/main/java/org/apache/commons/dbcp2/PoolableConnectionFactory.java,653,653,,,validateConnection(Lorg/apache/commons/dbcp2/PoolableConnection;)V,NO_FIELD,unfixed,332,FP,,Public Method,org.apache.commons.dbcp2.BasicDataSource.invalidateConnection(Connection),src\main\java\org\apache\commons\dbcp2\BasicDataSource.java,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,7,34,2,23,2,15,9,2,13,1,8,14,2,12,6,6,6,1,3,-1,-1,-1,-1,0,-1,2,0,-1,-1,0.39,6,6,6,1,2,4,7
DODGY_CODE,PZLA_PREFER_ZERO_LENGTH_ARRAYS,3,20,commons-dbcp,a4c5af0da1de3a7f50c72fc7edaa1f653ca276dd,0ae96ced0ffbeada4d08c78373b33f25d40a3ea7,src/main/java/org/apache/commons/dbcp2/Utils.java,208,208,,,toCharArray(Ljava/lang/String;)[C,NO_FIELD,unfixed,327,FP,,Public Static Method,org.apache.commons.dbcp2.Utils.toCharArray(String),src\main\java\org\apache\commons\dbcp2\Utils.java,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,12,9,0,3,1,1,6,2,1,0,1,2,1,1,2,2,2,1,0,-1,-1,-1,-1,0,-1,0,0,-1,-1,2,2,2,2,1,1,3,14
BAD_PRACTICE,DE_MIGHT_IGNORE,3,19,commons-dbcp,1d63534368672acce341a6a79a9d1dffbbe0d03a,0ae96ced0ffbeada4d08c78373b33f25d40a3ea7,src/main/java/org/apache/commons/dbcp2/Utils.java,165,165,,,closeQuietly(Ljava/sql/Statement;)V,NO_FIELD,unfixed,332,FP,,Public Static Method,org.apache.commons.dbcp2.Utils.closeQuietly(AutoCloseable),src\main\java\org\apache\commons\dbcp2\Utils.java,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,16,0,8,1,4,8,1,3,0,1,4,1,3,3,3,3,1,1,-1,-1,-1,-1,0,-1,2,0,-1,-1,1,3,3,3,1,3,3,14
BAD_PRACTICE,DE_MIGHT_IGNORE,3,19,commons-dbcp,1d63534368672acce341a6a79a9d1dffbbe0d03a,0ae96ced0ffbeada4d08c78373b33f25d40a3ea7,src/main/java/org/apache/commons/dbcp2/Utils.java,114,114,,,closeQuietly(Ljava/lang/AutoCloseable;)V,NO_FIELD,unfixed,332,FP,,Public Static Method,org.apache.commons.dbcp2.Utils.closeQuietly(AutoCloseable),src\main\java\org\apache\commons\dbcp2\Utils.java,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,16,0,8,1,4,8,1,3,0,1,4,1,3,3,3,3,1,1,-1,-1,-1,-1,0,-1,2,0,-1,-1,1,3,3,3,1,1,2,14
MALICIOUS_CODE,MS_MUTABLE_COLLECTION_PKGPROTECT,2,18,commons-dbcp,1d63534368672acce341a6a79a9d1dffbbe0d03a,0ae96ced0ffbeada4d08c78373b33f25d40a3ea7,src/main/java/org/apache/commons/dbcp2/Utils.java,68,68,,,NO_METHOD,DISCONNECTION_SQL_CODES,unfixed,332,FP,,Public Class,org.apache.commons.dbcp2.Utils,src\main\java\org\apache\commons\dbcp2\Utils.java,2,2,2,1,12,0,5,7,1,0,0,0,-1,9,4,-1,-1,-1,1,0,10,10,0,1,0,9,-1,179,16,73,22,36,96,-1,-1,-1,23,43,17,26,-1,-1,-1,-1,-1,3,3,3,1,-1,1,2,-1,0,0,1.32,22,22,23,10,1,3,14
BAD_PRACTICE,DE_MIGHT_IGNORE,3,19,commons-dbcp,1d63534368672acce341a6a79a9d1dffbbe0d03a,0ae96ced0ffbeada4d08c78373b33f25d40a3ea7,src/main/java/org/apache/commons/dbcp2/Utils.java,148,148,,,closeQuietly(Ljava/sql/ResultSet;)V,NO_FIELD,unfixed,332,FP,,Public Static Method,org.apache.commons.dbcp2.Utils.closeQuietly(AutoCloseable),src\main\java\org\apache\commons\dbcp2\Utils.java,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,16,0,8,1,4,8,1,3,0,1,4,1,3,3,3,3,1,1,-1,-1,-1,-1,0,-1,2,0,-1,-1,1,3,3,3,1,2,2,14
SECURITY,SQL_PREPARED_STATEMENT_GENERATED_FROM_NONCONSTANT_STRING,3,15,commons-dbcp,1d63534368672acce341a6a79a9d1dffbbe0d03a,0ae96ced0ffbeada4d08c78373b33f25d40a3ea7,src/main/java/org/apache/commons/dbcp2/cpdsadapter/ConnectionImpl.java,262,262,,,prepareStatement(Ljava/lang/String;II)Ljava/sql/PreparedStatement;,NO_FIELD,unfixed,332,FP,,Public Method,org.apache.commons.dbcp2.DelegatingConnection.prepareStatement(String),src\main\java\org\apache\commons\dbcp2\DelegatingConnection.java,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,5,12,0,12,3,9,0,6,2,0,6,8,2,6,2,2,2,1,1,-1,-1,-1,-1,0,-1,1,0,-1,-1,0,2,2,2,1,3,3,18
SECURITY,SQL_PREPARED_STATEMENT_GENERATED_FROM_NONCONSTANT_STRING,3,15,commons-dbcp,1d63534368672acce341a6a79a9d1dffbbe0d03a,0ae96ced0ffbeada4d08c78373b33f25d40a3ea7,src/main/java/org/apache/commons/dbcp2/cpdsadapter/ConnectionImpl.java,301,301,,,prepareStatement(Ljava/lang/String;[Ljava/lang/String;)Ljava/sql/PreparedStatement;,NO_FIELD,unfixed,332,FP,,Public Method,org.apache.commons.dbcp2.DelegatingConnection.prepareStatement(String),src\main\java\org\apache\commons\dbcp2\DelegatingConnection.java,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,5,12,0,12,3,9,0,6,2,0,6,8,2,6,2,2,2,1,1,-1,-1,-1,-1,0,-1,1,0,-1,-1,0,2,2,2,1,3,3,18
SECURITY,SQL_PREPARED_STATEMENT_GENERATED_FROM_NONCONSTANT_STRING,3,15,commons-dbcp,1d63534368672acce341a6a79a9d1dffbbe0d03a,0ae96ced0ffbeada4d08c78373b33f25d40a3ea7,src/main/java/org/apache/commons/dbcp2/cpdsadapter/ConnectionImpl.java,231,231,,,prepareStatement(Ljava/lang/String;)Ljava/sql/PreparedStatement;,NO_FIELD,unfixed,332,FP,,Public Method,org.apache.commons.dbcp2.DelegatingConnection.prepareStatement(String),src\main\java\org\apache\commons\dbcp2\DelegatingConnection.java,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,5,12,0,12,3,9,0,6,2,0,6,8,2,6,2,2,2,1,1,-1,-1,-1,-1,0,-1,1,0,-1,-1,0,2,2,2,1,3,3,18
SECURITY,SQL_PREPARED_STATEMENT_GENERATED_FROM_NONCONSTANT_STRING,3,15,commons-dbcp,1d63534368672acce341a6a79a9d1dffbbe0d03a,0ae96ced0ffbeada4d08c78373b33f25d40a3ea7,src/main/java/org/apache/commons/dbcp2/cpdsadapter/ConnectionImpl.java,279,279,,,prepareStatement(Ljava/lang/String;III)Ljava/sql/PreparedStatement;,NO_FIELD,unfixed,332,FP,,Public Method,org.apache.commons.dbcp2.DelegatingConnection.prepareStatement(String),src\main\java\org\apache\commons\dbcp2\DelegatingConnection.java,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,5,12,0,12,3,9,0,6,2,0,6,8,2,6,2,2,2,1,1,-1,-1,-1,-1,0,-1,1,0,-1,-1,0,2,2,2,1,3,3,18
SECURITY,SQL_PREPARED_STATEMENT_GENERATED_FROM_NONCONSTANT_STRING,3,15,commons-dbcp,1d63534368672acce341a6a79a9d1dffbbe0d03a,0ae96ced0ffbeada4d08c78373b33f25d40a3ea7,src/main/java/org/apache/commons/dbcp2/cpdsadapter/ConnectionImpl.java,290,290,,,prepareStatement(Ljava/lang/String;[I)Ljava/sql/PreparedStatement;,NO_FIELD,unfixed,332,FP,,Public Method,org.apache.commons.dbcp2.DelegatingConnection.prepareStatement(String),src\main\java\org\apache\commons\dbcp2\DelegatingConnection.java,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,5,12,0,12,3,9,0,6,2,0,6,8,2,6,2,2,2,1,1,-1,-1,-1,-1,0,-1,1,0,-1,-1,0,2,2,2,1,3,3,18
SECURITY,SQL_PREPARED_STATEMENT_GENERATED_FROM_NONCONSTANT_STRING,3,15,commons-dbcp,1d63534368672acce341a6a79a9d1dffbbe0d03a,0ae96ced0ffbeada4d08c78373b33f25d40a3ea7,src/main/java/org/apache/commons/dbcp2/cpdsadapter/PooledConnectionImpl.java,654,654,,,prepareStatement(Ljava/lang/String;III)Ljava/sql/PreparedStatement;,NO_FIELD,unfixed,332,FP,,Public Method,org.apache.commons.dbcp2.DelegatingConnection.prepareStatement(String),src\main\java\org\apache\commons\dbcp2\DelegatingConnection.java,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,5,12,0,12,3,9,0,6,2,0,6,8,2,6,2,2,2,1,1,-1,-1,-1,-1,0,-1,1,0,-1,-1,0,2,2,2,1,1,3,20
BAD_PRACTICE,DE_MIGHT_IGNORE,3,19,commons-dbcp,1d63534368672acce341a6a79a9d1dffbbe0d03a,0ae96ced0ffbeada4d08c78373b33f25d40a3ea7,src/main/java/org/apache/commons/dbcp2/cpdsadapter/PooledConnectionImpl.java,355,355,,,finalize()V,NO_FIELD,unfixed,332,FP,,Protected Method,org.apache.commons.dbcp2.DelegatingStatement.finalize(),src\main\java\org\apache\commons\dbcp2\DelegatingStatement.java,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,12,0,4,1,2,8,2,1,0,2,3,1,2,1,1,1,1,0,-1,-1,-1,-1,0,-1,0,0,-1,-1,2,1,1,1,1,1,2,20
SECURITY,SQL_PREPARED_STATEMENT_GENERATED_FROM_NONCONSTANT_STRING,3,15,commons-dbcp,1d63534368672acce341a6a79a9d1dffbbe0d03a,0ae96ced0ffbeada4d08c78373b33f25d40a3ea7,src/main/java/org/apache/commons/dbcp2/cpdsadapter/PooledConnectionImpl.java,608,608,,,prepareStatement(Ljava/lang/String;I)Ljava/sql/PreparedStatement;,NO_FIELD,unfixed,332,FP,,Public Method,org.apache.commons.dbcp2.DelegatingConnection.prepareStatement(String),src\main\java\org\apache\commons\dbcp2\DelegatingConnection.java,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,5,12,0,12,3,9,0,6,2,0,6,8,2,6,2,2,2,1,1,-1,-1,-1,-1,0,-1,1,0,-1,-1,0,2,2,2,1,1,3,20
SECURITY,SQL_PREPARED_STATEMENT_GENERATED_FROM_NONCONSTANT_STRING,3,15,commons-dbcp,1d63534368672acce341a6a79a9d1dffbbe0d03a,0ae96ced0ffbeada4d08c78373b33f25d40a3ea7,src/main/java/org/apache/commons/dbcp2/cpdsadapter/PooledConnectionImpl.java,582,582,,,prepareStatement(Ljava/lang/String;)Ljava/sql/PreparedStatement;,NO_FIELD,unfixed,332,FP,,Public Method,org.apache.commons.dbcp2.DelegatingConnection.prepareStatement(String),src\main\java\org\apache\commons\dbcp2\DelegatingConnection.java,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,5,12,0,12,3,9,0,6,2,0,6,8,2,6,2,2,2,1,1,-1,-1,-1,-1,0,-1,1,0,-1,-1,0,2,2,2,1,1,3,20
